代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳,date
bj920000,安徽凤凰,20.28,-0.5,-2.406,20.27,20.28,20.78,20.78,20.99,20.14,1661498.0,34082357.0,15:30:02,2025-10-16
bj920001,纬达光电,20.81,-0.2,-0.952,20.81,20.83,21.01,20.91,21.33,20.65,960123.0,20115477.0,15:30:02,2025-10-16
bj920002,万达轴承,105.78,-2.21,-2.046,105.78,105.79,107.99,107.0,108.55,105.28,608452.0,64778020.0,15:30:02,2025-10-16
bj920005,鼎佳精密,45.4,0.1,0.221,45.4,45.46,45.3,45.3,45.88,45.11,597340.0,27225978.0,15:30:02,2025-10-16
bj920006,晟楠科技,27.8,-0.13,-0.465,27.8,27.81,27.93,28.0,29.0,27.8,1587582.0,45098037.0,15:30:02,2025-10-16
bj920007,酉立智能,71.8,-0.82,-1.129,71.8,71.81,72.62,72.99,73.36,71.63,314740.0,22721601.0,15:30:02,2025-10-16
bj920008,成电光信,31.0,-0.37,-1.179,31.0,31.02,31.37,31.58,32.32,31.0,1096682.0,34799688.0,15:30:02,2025-10-16
bj920010,凯添燃气,14.19,-0.15,-1.046,14.19,14.2,14.34,14.23,14.38,13.8,9396218.0,132525737.0,15:30:02,2025-10-16
bj920014,特瑞斯,13.12,0.01,0.076,13.08,13.12,13.11,13.18,13.23,12.94,686705.0,8983180.0,15:30:02,2025-10-16
bj920015,锦华新材,46.9,-2.25,-4.578,46.89,46.9,49.15,48.51,50.09,45.77,7138224.0,338592285.0,15:30:02,2025-10-16
bj920016,中草香料,21.52,-0.58,-2.624,21.52,21.56,22.1,22.09,22.27,21.43,917963.0,19950905.0,15:30:02,2025-10-16
bj920017,星昊医药,19.38,-0.4,-2.022,19.38,19.39,19.78,19.47,19.9,19.3,2981129.0,58356209.0,15:30:02,2025-10-16
bj920018,宏远股份,33.02,2.26,7.347,33.02,33.03,30.76,30.9,33.1,30.75,5912111.0,193044765.0,15:30:02,2025-10-16
bj920019,铜冠矿建,21.11,-0.55,-2.539,21.1,21.11,21.66,21.76,21.85,21.02,2123846.0,45354722.0,15:30:02,2025-10-16
bj920021,流金科技,6.55,-0.13,-1.946,6.54,6.55,6.68,6.67,6.78,6.5,4792846.0,31854826.0,15:30:02,2025-10-16
bj920022,世昌股份,31.5,-0.13,-0.411,31.5,31.54,31.63,31.68,31.86,31.31,795708.0,25145209.0,15:30:02,2025-10-16
bj920023,田野股份,4.31,-0.02,-0.462,4.31,4.32,4.33,4.33,4.38,4.3,4833788.0,20934586.0,15:30:02,2025-10-16
bj920026,卓兆点胶,39.8,0.95,2.445,39.8,39.82,38.85,39.39,41.43,38.39,2590431.0,104344016.0,15:30:02,2025-10-16
bj920027,交大铁发,26.5,-0.01,-0.038,26.5,26.51,26.51,26.5,26.85,26.34,843194.0,22417663.0,15:30:02,2025-10-16
bj920029,开发科技,93.57,-1.44,-1.516,93.57,93.63,95.01,95.31,95.96,93.2,688383.0,64844166.0,15:30:02,2025-10-16
bj920030,德众汽车,7.29,-0.1,-1.353,7.28,7.29,7.39,7.43,7.59,7.22,4853686.0,35719008.0,15:30:02,2025-10-16
bj920033,康普化学,18.63,-0.51,-2.665,18.63,18.64,19.14,19.1,19.28,18.6,1099908.0,20802404.0,15:30:02,2025-10-16
bj920037,广信科技,92.28,-3.21,-3.362,92.28,92.39,95.49,96.35,96.35,91.56,968095.0,90851756.0,15:30:02,2025-10-16
bj920039,国义招标,12.73,-0.33,-2.527,12.71,12.73,13.06,13.06,13.13,12.6,2139258.0,27468891.0,15:30:02,2025-10-16
bj920046,亿能电力,14.65,-0.64,-4.186,14.63,14.65,15.29,15.19,15.26,14.57,3040476.0,45161041.0,15:30:02,2025-10-16
bj920047,诺思兰德,25.46,1.0,4.088,25.45,25.46,24.46,24.44,25.5,24.33,4961438.0,125003648.0,15:30:02,2025-10-16
bj920056,能之光,26.79,-0.26,-0.961,26.78,26.79,27.05,27.28,27.28,26.66,1107819.0,29793134.0,15:30:02,2025-10-16
bj920057,百甲科技,7.09,-0.08,-1.116,7.09,7.12,7.17,7.18,7.26,7.06,2363591.0,16894027.0,15:30:02,2025-10-16
bj920058,华洋赛车,36.33,-0.47,-1.277,36.3,36.33,36.8,36.66,37.47,36.11,474880.0,17455621.0,15:30:02,2025-10-16
