代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳,date
bj430017,星昊医药,21.95,0.3,1.386,21.94,21.95,21.65,21.98,22.17,21.52,4815591.0,105256769.0,15:30:02,2025-07-24
bj430047,诺思兰德,21.89,0.64,3.012,21.88,21.89,21.25,21.18,21.89,20.93,4432645.0,94685608.0,15:30:02,2025-07-24
bj430090,同辉信息,9.41,-0.04,-0.423,9.41,9.42,9.45,9.28,9.52,9.25,16621981.0,156244430.0,15:30:02,2025-07-24
bj430139,华岭股份,25.72,0.74,2.962,25.71,25.72,24.98,25.01,25.93,24.88,7682821.0,196411684.0,15:30:02,2025-07-24
bj430198,微创光电,13.22,-0.03,-0.226,13.22,13.23,13.25,13.3,13.33,13.17,3362828.0,44532131.0,15:30:02,2025-07-24
bj430300,辰光医疗,18.67,0.15,0.81,18.66,18.67,18.52,18.52,18.7,18.15,6185211.0,113671668.0,15:30:02,2025-07-24
bj430418,苏轴股份,30.12,0.27,0.905,30.11,30.12,29.85,29.77,30.28,29.77,2664421.0,80055184.0,15:30:02,2025-07-24
bj430425,乐创技术,24.43,0.28,1.159,24.42,24.43,24.15,24.24,24.75,24.18,1831335.0,44803053.0,15:30:02,2025-07-24
bj430476,海能技术,18.43,0.58,3.249,18.43,18.44,17.85,18.07,18.44,17.85,1640323.0,29826852.0,15:30:02,2025-07-24
bj430478,峆一药业,21.88,0.61,2.868,21.87,21.88,21.27,21.17,21.88,21.17,3710092.0,80087490.0,15:30:02,2025-07-24
bj430510,丰光精密,22.13,0.12,0.545,22.13,22.14,22.01,22.09,22.39,21.99,2109752.0,46742128.0,15:30:02,2025-07-24
bj430556,雅达股份,11.63,0.16,1.395,11.63,11.64,11.47,11.5,11.65,11.49,3416043.0,39497279.0,15:30:02,2025-07-24
bj430564,天润科技,25.2,2.59,11.455,25.18,25.2,22.61,23.5,28.88,23.05,11998286.0,307854739.0,15:30:02,2025-07-24
bj430685,新芝生物,16.7,0.95,6.032,16.7,16.71,15.75,15.87,16.83,15.81,4359460.0,71664635.0,15:30:02,2025-07-24
bj430718,合肥高科,19.02,0.3,1.603,19.01,19.02,18.72,18.88,19.19,18.73,1205751.0,22800250.0,15:30:02,2025-07-24
bj830779,武汉蓝电,44.64,0.22,0.495,44.64,44.65,44.42,44.7,45.06,44.4,1189699.0,53183086.0,15:30:02,2025-07-24
bj830809,安达科技,5.79,0.16,2.842,5.78,5.79,5.63,5.65,5.83,5.62,28671324.0,163637455.0,15:30:02,2025-07-24
bj830832,齐鲁华信,9.12,0.38,4.348,9.11,9.12,8.74,8.74,9.14,8.72,7818594.0,70176911.0,15:30:02,2025-07-24
bj830839,万通液压,32.64,0.4,1.241,32.63,32.64,32.24,32.51,32.96,31.9,2890609.0,93690717.0,15:30:02,2025-07-24
bj830879,基康技术,36.14,-1.99,-5.219,36.14,36.15,38.13,39.0,41.25,36.14,25316319.0,973896039.0,15:30:02,2025-07-24
bj830896,旺成科技,20.65,0.28,1.375,20.65,20.66,20.37,20.38,20.88,20.35,1230999.0,25485678.0,15:30:02,2025-07-24
bj830946,森萱医药,12.31,0.69,5.938,12.31,12.32,11.62,11.68,12.5,11.68,15157578.0,184254221.0,15:30:02,2025-07-24
bj830964,润农节水,9.32,0.01,0.107,9.31,9.32,9.31,9.1,9.56,9.03,19868643.0,183859554.0,15:30:02,2025-07-24
bj830974,凯大催化,9.91,-0.21,-2.075,9.91,9.92,10.12,9.98,9.99,9.67,9563354.0,94057011.0,15:30:02,2025-07-24
bj831010,凯添燃气,13.38,0.07,0.526,13.37,13.38,13.31,13.4,13.42,13.28,2711881.0,36217604.0,15:30:02,2025-07-24
bj831039,国义招标,16.8,0.01,0.06,16.79,16.8,16.79,16.8,16.95,16.49,7709582.0,128990020.0,15:30:02,2025-07-24
bj831087,秋乐种业,19.68,0.99,5.297,19.68,19.69,18.69,18.86,19.98,18.66,15258899.0,296986733.0,15:30:02,2025-07-24
bj831152,昆工科技,22.01,-0.19,-0.856,22.0,22.01,22.2,22.25,22.4,21.73,1791240.0,39398461.0,15:30:02,2025-07-24
bj831167,鑫汇科,30.2,-0.48,-1.565,30.19,30.2,30.68,31.22,33.8,29.65,6384021.0,199414153.0,15:30:02,2025-07-24
bj831175,派诺科技,17.08,0.14,0.826,17.08,17.09,16.94,17.04,17.19,16.83,2108915.0,35871835.0,15:30:02,2025-07-24
bj831195,三祥科技,19.36,1.0,5.447,19.36,19.38,18.36,18.55,19.36,18.26,4081840.0,76992163.0,15:30:02,2025-07-24
bj831278,泰德股份,12.1,0.07,0.582,12.09,12.1,12.03,12.18,12.18,12.01,2194452.0,26489967.0,15:30:02,2025-07-24
bj831304,迪尔化工,15.43,-0.22,-1.406,15.42,15.43,15.65,15.43,15.6,15.18,7323746.0,112605590.0,15:30:02,2025-07-24
bj831305,海希通讯,23.0,0.28,1.232,22.99,23.0,22.72,22.61,23.58,22.59,5454157.0,125883976.0,15:30:02,2025-07-24
bj831370,新安洁,5.22,0.2,3.984,5.21,5.22,5.02,5.02,5.27,5.0,17619789.0,91098224.0,15:30:02,2025-07-24
bj831396,许昌智能,12.09,0.21,1.768,12.09,12.1,11.88,11.86,12.36,11.83,8266024.0,99959290.0,15:30:02,2025-07-24
