代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,date
bj430017,星昊医药,14.32,0.84,6.231,14.32,14.33,13.48,13.54,14.32,13.48,3379291.0,47274743.0,2025-01-14
bj430047,诺思兰德,12.04,0.73,6.454,12.04,12.05,11.31,11.42,12.04,11.28,2014805.0,23700718.0,2025-01-14
bj430090,同辉信息,6.02,0.8,15.326,6.01,6.02,5.22,5.22,6.08,5.22,15339927.0,87044617.0,2025-01-14
bj430139,华岭股份,24.79,2.33,10.374,24.79,24.8,22.46,22.6,24.79,22.43,15617899.0,371717927.0,2025-01-14
bj430198,微创光电,10.85,0.98,9.929,10.83,10.85,9.87,9.93,10.87,9.93,5803298.0,60932846.0,2025-01-14
bj430300,辰光医疗,12.42,1.06,9.331,12.41,12.42,11.36,11.4,12.58,11.4,4890064.0,58883691.0,2025-01-14
bj430418,苏轴股份,25.27,2.56,11.273,25.27,25.28,22.71,22.8,25.3,22.42,5058426.0,123245246.0,2025-01-14
bj430425,乐创技术,20.02,2.29,12.916,20.02,20.08,17.73,17.76,20.17,17.7,3601539.0,69267680.0,2025-01-14
bj430476,海能技术,9.83,0.73,8.022,9.82,9.83,9.1,9.12,9.86,9.05,2163670.0,20685710.0,2025-01-14
bj430478,峆一药业,17.48,1.01,6.132,17.47,17.48,16.47,16.18,17.48,16.18,2518251.0,42721280.0,2025-01-14
bj430489,佳先股份,19.93,1.25,6.692,19.93,19.94,18.68,18.23,19.98,18.17,16599519.0,317830959.0,2025-01-14
bj430510,丰光精密,19.33,2.06,11.928,19.33,19.34,17.27,17.01,19.36,17.01,6021387.0,111732375.0,2025-01-14
bj430556,雅达股份,7.47,0.5,7.174,7.46,7.47,6.97,7.02,7.5,7.02,5863859.0,42884030.0,2025-01-14
bj430564,天润科技,16.8,1.93,12.979,16.8,16.81,14.87,15.33,16.8,15.02,2827430.0,44904863.0,2025-01-14
bj430685,新芝生物,10.6,0.71,7.179,10.6,10.61,9.89,9.98,10.62,9.94,1211814.0,12549357.0,2025-01-14
bj430718,合肥高科,13.93,1.2,9.427,13.93,13.98,12.73,12.76,14.0,12.76,2352916.0,31869847.0,2025-01-14
bj830779,武汉蓝电,35.28,3.46,10.874,35.28,35.29,31.82,32.22,35.59,32.22,1878031.0,64403460.0,2025-01-14
bj830799,艾融软件,63.39,13.69,27.545,63.38,63.39,49.7,50.28,63.9,49.58,17537560.0,997039014.0,2025-01-14
bj830809,安达科技,5.19,0.46,9.725,5.19,5.2,4.73,4.79,5.2,4.71,9219864.0,46260559.0,2025-01-14
bj830832,齐鲁华信,6.11,0.43,7.57,6.11,6.13,5.68,5.74,6.16,5.71,4312946.0,25641603.0,2025-01-14
bj830839,万通液压,17.79,1.72,10.703,17.73,17.79,16.07,16.12,17.85,16.12,2427210.0,41558795.0,2025-01-14
bj830879,基康仪器,11.95,0.85,7.658,11.94,11.95,11.1,11.13,11.95,11.12,1297454.0,15152349.0,2025-01-14
bj830896,旺成科技,19.55,4.29,28.113,19.52,19.55,15.26,15.45,19.8,15.31,9590805.0,170955552.0,2025-01-14
bj830946,森萱医药,9.55,0.59,6.585,9.55,9.56,8.96,9.04,9.6,9.04,5876166.0,54861527.0,2025-01-14
bj830964,润农节水,7.15,0.68,10.51,7.15,7.16,6.47,6.5,7.15,6.5,10711015.0,73902409.0,2025-01-14
bj830974,凯大催化,7.52,0.52,7.429,7.52,7.53,7.0,7.07,7.52,7.05,2952851.0,21391495.0,2025-01-14
bj831010,凯添燃气,8.47,0.53,6.675,8.46,8.47,7.94,7.9,8.47,7.82,13280664.0,109248169.0,2025-01-14
bj831039,国义招标,7.92,0.58,7.902,7.9,7.92,7.34,7.37,7.95,7.32,1612685.0,12421784.0,2025-01-14
bj831087,秋乐种业,11.8,0.84,7.664,11.8,11.81,10.96,10.97,11.8,10.97,6425351.0,73778197.0,2025-01-14
bj831152,昆工科技,12.23,0.95,8.422,12.23,12.24,11.28,11.53,12.26,11.24,2632956.0,31056241.0,2025-01-14
bj831167,鑫汇科,20.73,2.13,11.452,20.7,20.73,18.6,18.86,20.86,18.7,1724155.0,34349052.0,2025-01-14
bj831175,派诺科技,17.35,1.35,8.438,17.35,17.37,16.0,16.3,17.4,16.27,6193021.0,104366601.0,2025-01-14
bj831195,三祥科技,11.69,0.84,7.742,11.68,11.69,10.85,10.94,11.74,10.87,1687763.0,19283820.0,2025-01-14
bj831278,泰德股份,10.35,1.66,19.102,10.34,10.35,8.69,8.78,10.35,8.69,10154394.0,97979841.0,2025-01-14
bj831304,迪尔化工,11.86,0.82,7.428,11.85,11.86,11.04,11.19,11.88,11.08,6344855.0,73210219.0,2025-01-14
bj831305,海希通讯,15.43,1.37,9.744,15.42,15.43,14.06,14.1,15.47,14.1,2683037.0,40114745.0,2025-01-14
bj831370,新安洁,3.54,0.34,10.625,3.54,3.55,3.2,3.21,3.55,3.21,8428472.0,28692644.0,2025-01-14
bj831396,许昌智能,10.9,0.9,9.0,10.9,10.91,10.0,9.88,11.1,9.88,14694864.0,155933078.0,2025-01-14
bj831445,龙竹科技,7.73,0.63,8.873,7.73,7.74,7.1,7.16,7.79,7.11,4582317.0,34462404.0,2025-01-14
bj831526,凯华材料,27.85,2.64,10.472,27.85,27.86,25.21,25.36,27.85,25.24,2460531.0,66070318.0,2025-01-14
bj831627,力王股份,19.96,1.86,10.276,19.96,19.97,18.1,18.18,19.96,18.18,3324357.0,63977908.0,2025-01-14
bj831641,格利尔,13.0,1.22,10.357,12.99,13.0,11.78,12.0,13.0,11.86,2198201.0,27505355.0,2025-01-14
bj831689,克莱特,20.33,1.86,10.07,20.32,20.33,18.47,18.75,20.38,18.6,2449897.0,47756609.0,2025-01-14
bj831726,朱老六,20.27,1.49,7.934,20.27,20.28,18.78,18.85,20.33,18.76,4895002.0,96571579.0,2025-01-14
bj831768,拾比佰,7.65,0.65,9.286,7.65,7.66,7.0,7.02,7.67,7.02,4444372.0,33082031.0,2025-01-14
bj831832,科达自控,25.19,4.0,18.877,25.19,25.2,21.19,21.21,25.2,21.21,5683400.0,133427334.0,2025-01-14
bj831834,三维股份,7.86,0.7,9.777,7.85,7.86,7.16,7.25,7.86,7.18,1205840.0,9189626.0,2025-01-14
bj831855,浙江大农,15.98,1.56,10.818,15.96,15.98,14.42,14.6,16.14,14.44,2773048.0,42371870.0,2025-01-14
bj831856,浩淼科技,8.97,0.84,10.332,8.97,8.98,8.13,8.24,8.99,8.16,2508722.0,21605979.0,2025-01-14
bj831906,舜宇精工,19.4,1.78,10.102,19.39,19.4,17.62,17.87,19.4,17.87,3532611.0,66432123.0,2025-01-14
bj831961,创远信科,15.57,1.42,10.035,15.56,15.57,14.15,14.15,15.58,14.15,5481802.0,82170183.0,2025-01-14
bj832000,安徽凤凰,24.69,1.33,5.693,24.69,24.7,23.36,23.36,25.18,22.0,8944069.0,213346643.0,2025-01-14
bj832023,田野股份,4.73,0.41,9.491,4.72,4.73,4.32,4.33,4.73,4.33,15807106.0,71695937.0,2025-01-14
bj832089,禾昌聚合,12.11,0.97,8.707,12.11,12.13,11.14,11.26,12.14,11.15,2446935.0,28792911.0,2025-01-14
bj832110,雷特科技,32.2,1.5,4.886,32.19,32.2,30.7,30.79,32.2,30.47,989451.0,31226920.0,2025-01-14
bj832145,恒合股份,9.73,0.62,6.806,9.72,9.73,9.11,9.05,9.77,8.98,2975290.0,28252430.0,2025-01-14
bj832149,利尔达,10.23,1.27,14.174,10.23,10.24,8.96,9.1,10.27,8.88,13003661.0,125037876.0,2025-01-14
bj832171,志晟信息,20.43,2.43,13.5,20.43,20.44,18.0,18.27,21.37,17.93,9107787.0,177851745.0,2025-01-14
bj832175,东方碳素,10.81,0.86,8.643,10.81,10.82,9.95,10.0,10.84,9.98,5645514.0,59122775.0,2025-01-14
bj832225,利通科技,10.97,0.83,8.185,10.97,10.98,10.14,10.24,10.97,10.2,2385493.0,25522864.0,2025-01-14
bj832278,鹿得医疗,7.42,0.53,7.692,7.41,7.42,6.89,6.91,7.47,6.9,3510713.0,25376725.0,2025-01-14
bj832419,路斯股份,15.0,1.12,8.069,14.99,15.0,13.88,14.06,15.01,13.96,1808897.0,26402326.0,2025-01-14
bj832469,富恒新材,12.9,1.68,14.973,12.89,12.9,11.22,11.34,12.95,11.23,12533148.0,153672720.0,2025-01-14
bj832471,美邦科技,15.35,1.44,10.352,15.35,15.36,13.91,13.65,15.35,13.61,6043037.0,89285387.0,2025-01-14
bj832491,奥迪威,25.79,4.66,22.054,25.78,25.79,21.13,21.21,25.79,21.11,16044840.0,383799110.0,2025-01-14
